0	-11.6779	655.18	30.2396	-14.8924	91.8918	-54.8338	-26.5703	747.072	-24.5941	0.876997
1	-14.3312	623.415	28.5874	-13.4453	79.4154	-45.5877	-27.7765	702.83	-17.0003	0.887006
2	-5.8421	519.94	47.8921	-10.5785	81.7127	-45.9412	-16.4206	601.652	1.95092	0.864186
3	-9.53487	587.976	23.8901	-9.04094	61.4552	-34.3533	-18.5758	649.431	-10.4632	0.905371
4	-19.8068	620.755	7.97859	-4.99528	10.6689	-5.95178	-24.8021	631.423	2.02681	0.983103
5	-26.7788	657.968	-12.4313	0	0	0	-26.7788	657.968	-12.4313	1
6	-26.3744	639.265	-23.8784	0	0	0	-26.3744	639.265	-23.8784	1
7	-25.3453	617.77	-23.4664	0	0	0	-25.3453	617.77	-23.4664	1
8	-24.1183	597.474	-13.0367	0	0	0	-24.1183	597.474	-13.0367	1
9	-23.0674	579.935	8.81677	0	0	0	-23.0674	579.935	8.81677	1
10	-28.896	603.206	41.4999	0	0	0	-28.896	603.206	41.4999	1
11	-29.8337	592.892	62.0628	0	0	0	-29.8337	592.892	62.0628	1
12	-30.6522	578.685	83.1083	0	0	0	-30.6522	578.685	83.1083	1
13	-32.147	564.871	106.425	0	0	0	-32.147	564.871	106.425	1
14	1.88618	693.703	32.5968	-33.7247	417.393	0.945973	-31.8385	1111.1	33.5428	0.375659
15	19.5517	132.477	-89.2177	3.69727	463.015	10.1369	23.2489	595.492	-79.0808	0.777533
16	20.3567	97.8122	-62.3542	7.91903	614.816	0.671635	28.2758	712.628	-61.6825	0.862744
17	20.3762	91.4818	-54.9488	7.22756	652.279	25.1886	27.6037	743.761	-29.7602	0.877001
18	21.4853	81.434	-46.9639	18.8403	733.569	-7.93243	40.3256	815.004	-54.8963	0.900081
19	16.2046	84.1132	-47.3819	-0.0732836	517.362	50.2903	16.1313	601.475	2.90846	0.860155
20	15.6383	69.0113	-38.5623	2.38724	550.387	31.5323	18.0255	619.398	-7.02997	0.888583
21	13.398	24.0625	-13.398	9.6506	606.031	11.8463	23.0486	630.094	-1.55161	0.961811
22	0	0	0	20.0852	658.638	-8.69713	20.0852	658.638	-8.69713	1
23	0	0	0	22.3037	643.061	-22.1236	22.3037	643.061	-22.1236	1
24	0	0	0	23.2172	620.551	-23.9485	23.2172	620.551	-23.9485	1
25	0	0	0	23.3281	598.972	-14.9137	23.3281	598.972	-14.9137	1
26	0	0	0	22.3808	576.524	3.56406	22.3808	576.524	3.56406	1
27	0	0	0	27.8112	595.963	36.3732	27.8112	595.963	36.3732	1
28	0	0	0	29.4016	592.999	58.2617	29.4016	592.999	58.2617	1
29	0	0	0	29.5835	578.677	79.1871	29.5835	578.677	79.1871	1
30	0	0	0	30.1636	564.7	102.201	30.1636	564.7	102.201	1
31	52.6613	566.595	-39.1834	-14.1288	881.723	103.769	38.5325	1448.32	64.586	0.391209
32	4.26908	409.783	19.9749	-23.7648	157.431	-93.7929	-19.4957	567.214	-73.818	0.722449
33	-6.93998	594.749	-2.6087	-15.9927	102.309	-66.1133	-22.9327	697.058	-68.722	0.853227
34	-7.49499	650.426	18.6043	-16.6887	91.1262	-55.3637	-24.1837	741.552	-36.7594	0.877114
35	-44.5345	962.775	-75.8559	-21.4666	84.1435	-48.9328	-66.0011	1046.92	-124.789	0.919627
36	-1.75937	518.411	51.9877	-13.2603	85.0732	-48.1516	-15.0197	603.484	3.83616	0.85903
37	-3.08825	540.644	35.12	-12.2242	75.6981	-42.4009	-15.3124	616.342	-7.28085	0.877182
38	-9.3277	590.761	15.4808	-10.0446	37.2968	-20.8627	-19.3723	628.058	-5.38193	0.940616
39	-20.0422	656.163	-5.21124	0	0	0	-20.0422	656.163	-5.21124	1
40	-21.8792	648.476	-21.1285	0	0	0	-21.8792	648.476	-21.1285	1
41	-21.7769	625.198	-25.6284	0	0	0	-21.7769	625.198	-25.6284	1
42	-21.189	603.427	-18.351	0	0	0	-21.189	603.427	-18.351	1
43	-19.2421	576.372	-3.70183	0	0	0	-19.2421	576.372	-3.70183	1
44	-22.8988	587.738	27.7471	0	0	0	-22.8988	587.738	27.7471	1
45	-26.2364	595.579	52.7195	0	0	0	-26.2364	595.579	52.7195	1
46	-26.641	581.566	73.707	0	0	0	-26.641	581.566	73.707	1
47	-27.4951	567.717	96.1529	0	0	0	-27.4951	567.717	96.1529	1
48	9.64235	977.922	361.149	21.2268	1154.15	-167.086	30.8691	2132.08	194.064	0.541329
49	7.66372	293.619	-47.8907	-6.1944	361.945	28.8128	1.46932	655.565	-19.078	0.552112
50	14.921	109.192	-71.6109	7.94921	565.567	-3.74966	22.8702	674.759	-75.3605	0.838177
51	16.1879	91.1883	-56.1653	9.77999	644.802	11.7445	25.9679	735.99	-44.4208	0.876101
52	17.9184	93.9922	-55.1674	17.9947	822.837	-11.3726	35.9131	916.829	-66.54	0.897481
53	13.4571	84.2969	-47.9409	4.71054	535.268	49.4859	18.1676	619.565	1.54505	0.863942
54	11.998	80.1506	-44.9511	3.91566	531.984	39.3117	15.9136	612.135	-5.63939	0.869064
55	10.2843	48.476	-27.115	9.31565	577.758	19.3231	19.5999	626.234	-7.79195	0.922591
56	0	0	0	20.5582	647.371	-0.861941	20.5582	647.371	-0.861941	1
57	0	0	0	23.947	654.443	-19.0229	23.947	654.443	-19.0229	1
58	0	0	0	23.6152	630.625	-26.2778	23.6152	630.625	-26.2778	1
59	0	0	0	23.0477	609.69	-21.349	23.0477	609.69	-21.349	1
60	0	0	0	20.942	581.69	-9.48224	20.942	581.69	-9.48224	1
61	0	0	0	23.0236	582.666	19.2775	23.0236	582.666	19.2775	1
62	0	0	0	27.6497	598.726	47.6457	27.6497	598.726	47.6457	1
63	0	0	0	28.1534	585.657	68.5989	28.1534	585.657	68.5989	1
64	0	0	0	28.9085	571.466	90.261	28.9085	571.466	90.261	1
65	0	0	0	30.0866	556.658	113.697	30.0866	556.658	113.697	1
66	6.11288	349.068	25.1668	-2.5663	471.227	-13.4451	3.54657	820.295	11.7217	0.42554
67	-6.65186	526.07	-0.71634	-15.9523	118.683	-78.9471	-22.6042	644.753	-79.6634	0.815925
68	-9.02022	633.708	5.57557	-17.7263	93.0629	-58.2288	-26.7465	726.77	-52.6532	0.87195
69	-7.33108	646.179	32.1765	-17.7189	94.2817	-55.8934	-25.05	740.461	-23.717	0.872672
70	-7.76048	589.498	35.6234	-16.1599	83.1687	-47.5871	-23.9204	672.667	-11.9637	0.87636
71	-1.9673	523.19	44.4513	-13.6134	83.6436	-46.9983	-15.5807	606.834	-2.54696	0.862164
72	-5.13602	586.608	21.2133	-12.4403	60.2573	-33.6958	-17.5763	646.865	-12.4825	0.906847
73	-15.5911	626.744	5.03533	-3.25874	5.84046	-3.25874	-18.8498	632.584	1.77659	0.990767
74	-22.6397	657.602	-14.7865	0	0	0	-22.6397	657.602	-14.7865	1
75	-23.268	636.535	-25.0909	0	0	0	-23.268	636.535	-25.0909	1
76	-23.1748	614.015	-23.5665	0	0	0	-23.1748	614.015	-23.5665	1
77	-22.5244	592.917	-12.7389	0	0	0	-22.5244	592.917	-12.7389	1
78	-22.3399	577.84	10.9888	0	0	0	-22.3399	577.84	10.9888	1
79	-27.9686	600.793	42.7278	0	0	0	-27.9686	600.793	42.7278	1
80	-28.5018	588.569	63.2177	0	0	0	-28.5018	588.569	63.2177	1
81	-29.0065	574.384	84.5507	0	0	0	-29.0065	574.384	84.5507	1
82	-30.0068	560.348	108.166	0	0	0	-30.0068	560.348	108.166	1
83	3.30343	677.27	30.5952	-23.9906	434.746	-3.70187	-20.6871	1112.02	26.8933	0.390953
84	16.217	130.14	-87.5626	5.36124	477.206	6.928	21.5783	607.346	-80.6346	0.785724
85	17.1609	96.7425	-61.5312	8.29607	617.445	0.325354	25.4569	714.188	-61.2058	0.864542
86	17.4286	92.253	-55.3316	7.66342	650.005	25.1315	25.0921	742.258	-30.2001	0.875713
87	18.0226	82.6131	-47.6361	16.7594	703.626	-0.234575	34.7821	786.239	-47.8707	0.894926
88	13.5256	85.4411	-48.1638	1.53337	516.798	49.0279	15.059	602.239	0.86411	0.858128
89	12.6481	69.2677	-38.7583	4.3129	550.664	30.0105	16.961	619.931	-8.74786	0.888266
90	9.96982	23.333	-13.0318	11.9934	606.602	10.216	21.9632	629.935	-2.81586	0.96296
91	0	0	0	21.5727	658.58	-10.429	21.5727	658.58	-10.429	1
92	0	0	0	22.6623	642.334	-23.6837	22.6623	642.334	-23.6837	1
93	0	0	0	22.6212	619.29	-25.2973	22.6212	619.29	-25.2973	1
94	0	0	0	22.0381	597.518	-16.0964	22.0381	597.518	-16.0964	1
95	0	0	0	20.7466	575.332	2.75386	20.7466	575.332	2.75386	1
96	0	0	0	26.0584	595.65	35.7086	26.0584	595.65	35.7086	1
97	0	0	0	27.6148	591.98	57.5712	27.6148	591.98	57.5712	1
98	0	0	0	28.0357	577.733	78.6758	28.0357	577.733	78.6758	1
99	0	0	0	28.9639	563.78	101.893	28.9639	563.78	101.893	1
100	29.8327	543.482	-52.577	-17.2199	897.13	111.199	12.6128	1440.61	58.6223	0.377258
101	3.78129	411.376	18.8035	-24.5658	162.362	-88.1148	-20.7845	573.738	-69.3113	0.71701
102	-8.15726	594.066	-3.37054	-16.3188	102.372	-66.2051	-24.4761	696.437	-69.5756	0.853007
103	-8.65873	649.414	17.7972	-17.0154	91.1129	-55.3892	-25.6741	740.527	-37.592	0.876962
104	-49.087	988.988	-84.0177	-22.0128	84.5609	-49.1961	-71.0998	1073.55	-133.214	0.921232
105	-2.33129	518.352	51.6114	-13.5372	85.2664	-48.274	-15.8685	603.619	3.3374	0.858741
106	-3.68194	540.121	34.8038	-12.5494	76.0385	-42.594	-16.2313	616.16	-7.79015	0.876593
107	-9.98797	590.097	15.0888	-10.4521	37.755	-21.1148	-20.44	627.852	-6.02606	0.939866
108	-20.9586	655.999	-5.69763	0	0	0	-20.9586	655.999	-5.69763	1
109	-22.9687	648.663	-21.7129	0	0	0	-22.9687	648.663	-21.7129	1
110	-22.9011	625.097	-26.3049	0	0	0	-22.9011	625.097	-26.3049	1
111	-22.3485	603.297	-19.0704	0	0	0	-22.3485	603.297	-19.0704	1
112	-20.379	575.996	-4.56001	0	0	0	-20.379	575.996	-4.56001	1
113	-24.0335	586.96	26.8413	0	0	0	-24.0335	586.96	26.8413	1
114	-27.5037	595.387	52.0797	0	0	0	-27.5037	595.387	52.0797	1
115	-27.9056	581.453	73.1457	0	0	0	-27.9056	581.453	73.1457	1
116	-28.7495	567.608	95.6033	0	0	0	-28.7495	567.608	95.6033	1
117	20.62	971.04	502.218	10.3923	1453.4	-229.897	31.0123	2424.44	272.321	0.599479
